fishnet_id,px_total_f,px_burned_f,perc_burned_f,px_0_f,perc_0_f,px_10_f,perc_10_f,px_20_f,perc_20_f,px_30_f,perc_30_f,px_40_f,perc_40_f,px_50_f,perc_50_f,px_60_f,perc_60_f,px_70_f,perc_70_f,px_80_f,perc_80_f,px_90_f,perc_90_f,px_95_f,perc_95_f,px_100_f,perc_100_f,px_0_ba,perc_0_ba,px_10_ba,perc_10_ba,px_20_ba,perc_20_ba,px_30_ba,perc_30_ba,px_40_ba,perc_40_ba,px_50_ba,perc_50_ba,px_60_ba,perc_60_ba,px_70_ba,perc_70_ba,px_80_ba,perc_80_ba,px_90_ba,perc_90_ba,px_95_ba,perc_95_ba,px_100_ba,perc_100_ba,no_patches
445,2359296.0,1798497.0,76.23023986816406,560799.0,23.769760131835938,1411394.0,59.82267591688368,195571.0,8.289379543728298,189453.0,8.030064900716145,2024.0,0.08578830295138888,0.0,0.0,55.0,0.002331203884548611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411394.0,78.47630549286431,195571.0,10.87413545866354,189453.0,10.533962525375355,2024.0,0.11253841402015126,0.0,0.0,55.0,0.0030581090766345453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
446,2359296.0,1834755.0,77.76705423990884,524541.0,22.232945760091148,1597135.0,67.69540574815538,126065.0,5.343331231011285,94771.0,4.016918606228299,4790.0,0.2030266655815972,11646.0,0.493621826171875,348.0,0.014750162760416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597135.0,87.04895203991813,126065.0,6.8709446220340045,94771.0,5.165321800458371,4790.0,0.26107027913808656,11646.0,0.6347441484012852,348.0,0.01896711005011568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
447,2359296.0,2359296.0,100.0,0.0,0.0,2223715.0,94.25332811143663,65486.0,2.7756585015190973,69784.0,2.9578314887152777,165.0,0.006993611653645833,146.0,0.006188286675347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223715.0,94.25332811143663,65486.0,2.7756585015190973,69784.0,2.9578314887152777,165.0,0.006993611653645833,146.0,0.006188286675347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
448,2359296.0,1425093.0,60.40331522623698,932817.0,39.53793843587239,1316104.0,55.78375922309028,25735.0,1.090791490342882,59143.0,2.5068071153428817,16340.0,0.6925794813368056,7702.0,0.3264533148871528,756.0,0.03204345703125,0.0,0.0,699.0,0.029627482096354168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315336.0,92.29825702603269,25735.0,1.805847056999087,59105.0,4.147448622651294,16340.0,1.1465918364626027,7702.0,0.5404559562077703,756.0,0.053049169422627156,0.0,0.0,119.0,0.008350332223932052,0.0,0.0,0.0,0.0,0.0,0.0,9.0
449,2359296.0,1997492.0,84.66474745008681,361804.0,15.335252549913195,1787314.0,75.75624254014757,39666.0,1.6812642415364583,77950.0,3.303951687282986,92066.0,3.9022657606336804,496.0,0.021023220486111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787314.0,89.47790529323773,39666.0,1.9857901808868321,77950.0,3.9023936015763767,92066.0,4.609079786051709,496.0,0.024831138247362192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
450,2359296.0,1501230.0,63.63042195638021,858066.0,36.369578043619796,1404782.0,59.54242282443576,52055.0,2.2063785129123263,42433.0,1.7985449896918402,519.0,0.021998087565104164,338.0,0.014326307508680556,1078.0,0.045691596137152776,0.0,0.0,25.0,0.0010596381293402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404782.0,93.57540150409997,52055.0,3.46748999154027,42433.0,2.8265488965714782,519.0,0.034571651245978295,338.0,0.022514871138999352,1078.0,0.07180778428355415,0.0,0.0,25.0,0.001665301119748473,0.0,0.0,0.0,0.0,0.0,0.0,9.0
451,2359296.0,2184593.0,92.59512159559462,154261.0,6.538433498806423,1494965.0,63.364876641167534,258552.0,10.9588623046875,408666.0,17.32152303059896,14313.0,0.6066640218098958,121.0,0.005128648546006945,5969.0,0.2529991997612847,0.0,0.0,22449.0,0.9515126546223959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494818.0,68.42546872575349,258552.0,11.835248030182282,408578.0,18.70270572138609,14313.0,0.6551792484915955,121.0,0.0055387891474521795,5795.0,0.2652668025577304,0.0,0.0,2416.0,0.11059268248135923,0.0,0.0,0.0,0.0,0.0,0.0,9.0
452,2359296.0,1819341.0,77.11372375488281,539955.0,22.886276245117188,1122837.0,47.592035929361984,284035.0,12.038972642686632,367505.0,15.576892428927952,28511.0,1.2084537082248263,16357.0,0.6933000352647569,96.0,0.004069010416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122837.0,61.71668752586788,284035.0,15.61197158751438,367505.0,20.19989655595075,28511.0,1.5671058916387857,16357.0,0.8990618031474034,96.0,0.0052766358807942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
453,2359296.0,1784539.0,75.6386227077908,268659.0,11.387252807617188,966498.0,40.965525309244796,379488.0,16.084798177083336,605466.0,25.662994384765625,119797.0,5.07765875922309,15024.0,0.6368001302083333,0.0,0.0,0.0,0.0,4364.0,0.1849704318576389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835149.0,46.79914532548742,338995.0,18.996222553836034,505054.0,28.30165101463179,99155.0,5.55633695873276,5593.0,0.31341427674037947,0.0,0.0,0.0,0.0,593.0,0.033229870571615416,0.0,0.0,0.0,0.0,0.0,0.0,9.0
454,2359296.0,909361.0,38.54374355740017,0.0,0.0,973963.0,41.281933254665795,280893.0,11.905797322591145,914490.0,38.761138916015625,178303.0,7.557466295030382,7531.0,0.3192053900824653,0.0,0.0,0.0,0.0,4116.0,0.17445882161458331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359006.0,39.47893080965645,116235.0,12.782052452216448,373157.0,41.03507847818413,60034.0,6.601778611574501,793.0,0.08720409166436652,0.0,0.0,0.0,0.0,136.0,0.01495555670410321,0.0,0.0,0.0,0.0,0.0,0.0,9.0
455,2097152.0,274181.0,13.073968887329102,0.0,0.0,865413.0,41.2661075592041,555034.0,26.466083526611328,642455.0,30.634641647338867,31105.0,1.4832019805908203,2958.0,0.14104843139648438,187.0,0.008916854858398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150679.0,54.956032693731515,53568.0,19.537458831939485,69671.0,25.410586437426367,263.0,0.09592203690263001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
456,262144.0,50.0,0.019073486328125,0.0,0.0,172671.0,65.86875915527344,34077.0,12.999343872070312,50799.0,19.378280639648438,4416.0,1.6845703125,0.0,0.0,115.0,0.0438690185546875,0.0,0.0,66.0,0.025177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,1310720.0,18912.0,1.44287109375,262557.0,20.031509399414062,42041.0,3.207473754882813,11524.0,0.8792114257812501,104264.0,7.9547119140625,887487.0,67.70988464355469,2847.0,0.2172088623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137.0,16.587351945854483,15775.0,83.4126480541455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
466,2359296.0,1059661.0,44.91428799099392,27548.0,1.1676364474826388,78549.0,3.329340616861979,30732.0,1.3025919596354165,1062478.0,45.03368801540798,1150924.0,48.78251817491319,9065.0,0.3842247856987847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26097.0,2.462768753403211,15610.0,1.4731126275289927,563059.0,53.13576700473076,453637.0,42.80963440194553,1258.0,0.1187172123915101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
467,2359296.0,1476807.0,62.5952402750651,0.0,0.0,1206295.0,51.129447089301216,398589.0,16.894404093424477,632744.0,26.81918674045139,98995.0,4.195955064561632,17367.0,0.7361094156901042,5306.0,0.22489759657118055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661793.0,44.81242301803824,250913.0,16.99023636805622,500712.0,33.905039724215825,51898.0,3.514203277747194,6281.0,0.42530946833269345,5210.0,0.3527881436098285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
468,2359296.0,1723411.0,73.0476803249783,33050.0,1.400841606987847,1816193.0,76.98029412163628,354942.0,15.044403076171875,135837.0,5.7575225830078125,4392.0,0.1861572265625,14882.0,0.6307813856336806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389441.0,80.62156966620266,267627.0,15.528913300425726,61153.0,3.548370063786294,90.0,0.0052222017847164725,5100.0,0.2959247678006001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
469,2359296.0,2160531.0,91.57524108886719,148606.0,6.298743353949653,1755750.0,74.41838582356772,299935.0,12.712902492947048,141519.0,5.998357137044271,8781.0,0.37218729654947913,4705.0,0.1994238959418403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717559.0,79.4970773388579,298767.0,13.82840607239609,134641.0,6.231847633752999,5497.0,0.2544281938097625,4067.0,0.18824076118324617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
470,2359296.0,1768276.0,74.94930691189236,480797.0,20.378833346896702,1615439.0,68.47123040093315,212141.0,8.991707695855036,50677.0,2.14797125922309,0.0,0.0,242.0,0.01025729709201389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507863.0,85.27305692097839,210028.0,11.877557575853544,50143.0,2.8356998568096836,0.0,0.0,242.0,0.01368564635837392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
471,2359296.0,1563802.0,66.28256903754341,627713.0,26.605945163302952,1237345.0,52.44551764594184,246932.0,10.46634250217014,208519.0,8.838187323676214,36898.0,1.5639411078559027,237.0,0.010045369466145832,85.0,0.0036027696397569445,0.0,0.0,1567.0,0.06641811794704862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080872.0,69.11821317532527,244762.0,15.65172572998372,200495.0,12.820996520019797,36898.0,2.3595058709478565,237.0,0.015155371332176325,85.0,0.0054354707309493145,0.0,0.0,453.0,0.02896786166023576,0.0,0.0,0.0,0.0,0.0,0.0,9.0
472,2359296.0,1739643.0,73.73568216959634,619653.0,26.264317830403645,1164413.0,49.354256523980034,318560.0,13.502332899305555,215533.0,9.135479397243923,40194.0,1.703643798828125,943.0,0.039969550238715276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164413.0,66.9340203708462,318560.0,18.311803053844955,215533.0,12.389496005789693,40194.0,2.3104740455369295,943.0,0.05420652398221935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
473,2359296.0,2226681.0,94.37904357910156,132615.0,5.6209564208984375,1470800.0,62.34063042534722,478914.0,20.29902140299479,238449.0,10.106786092122395,36320.0,1.5394422743055556,1997.0,0.08464389377170138,201.0,0.008519490559895832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470800.0,66.05346702109553,478914.0,21.507975322913342,238449.0,10.708718491782165,36320.0,1.6311272247798405,1997.0,0.08968505142856116,201.0,0.009026888000571255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
474,2359296.0,2274445.0,96.40354580349393,84851.0,3.5964541965060763,1690195.0,71.63980272081163,317112.0,13.440958658854166,244864.0,10.37868923611111,11389.0,0.4827287462022569,10805.0,0.4579755995008681,80.0,0.003390842013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690195.0,74.31241467698713,317112.0,13.942390341379983,244864.0,10.765879148539534,11389.0,0.5007375425653291,10805.0,0.47506094893479506,80.0,0.003517341593223842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
475,2359296.0,2114681.0,89.63186475965712,244615.0,10.368135240342882,1406136.0,59.599812825520836,89257.0,3.783204820421007,510664.0,21.644761827256946,103716.0,4.39605712890625,4883.0,0.20696851942274305,25.0,0.0010596381293402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406136.0,66.49400074999492,89257.0,4.22082574156575,510664.0,24.148512234232964,103716.0,4.904569530818123,4883.0,0.23090953198141945,25.0,0.0011822114068268453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
476,2359296.0,1875139.0,79.47875128851997,484157.0,20.521248711480034,1006461.0,42.65937805175781,60851.0,2.57920159233941,538124.0,22.808668348524304,266290.0,11.286841498480902,1287.0,0.0545501708984375,1293.0,0.054804484049479164,0.0,0.0,833.0,0.03530714246961806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006461.0,53.67394097184261,60851.0,3.2451460931696263,538124.0,28.69781920166985,266290.0,14.201080559894494,1287.0,0.06863491186520039,1293.0,0.06895488814429224,0.0,0.0,833.0,0.04442337341391758,0.0,0.0,0.0,0.0,0.0,0.0,9.0
477,2359296.0,1191207.0,50.48993428548177,1157435.0,49.05849032931858,698334.0,29.599253336588543,192279.0,8.14984639485677,179589.0,7.6119740804036455,122205.0,5.179723103841146,683.0,0.028949313693576388,248.0,0.010511610243055556,0.0,0.0,8523.0,0.3612518310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695677.0,58.40101678381675,192279.0,16.141527039381064,179447.0,15.064300327315067,122205.0,10.258922252807446,683.0,0.05733680208393671,248.0,0.020819219497534854,0.0,0.0,668.0,0.056077575098198724,0.0,0.0,0.0,0.0,0.0,0.0,9.0
478,2359296.0,1458302.0,61.81089613172743,568619.0,24.101214938693577,1087844.0,46.10883924696181,258066.0,10.938262939453125,103863.0,4.402287801106771,4480.0,0.18988715277777776,1884.0,0.07985432942708334,456.0,0.019327799479166664,0.0,0.0,334084.0,14.160325792100695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073977.0,73.64571947374412,256073.0,17.559668710596295,100326.0,6.879644956943075,4480.0,0.30720660055324617,1863.0,0.12775131625685215,345.0,0.023657651158676324,0.0,0.0,21238.0,1.4563512907477327,0.0,0.0,0.0,0.0,0.0,0.0,9.0
479,2359296.0,1616708.0,68.52501763237846,691247.0,29.29886711968316,1366390.0,57.91515774197049,141542.0,5.999332004123263,98693.0,4.183154635959201,0.0,0.0,7302.0,0.30949910481770837,41.0,0.0017378065321180555,0.0,0.0,54081.0,2.2922515869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364763.0,84.41617162777693,141279.0,8.738683794476183,98659.0,6.102462534978487,0.0,0.0,7302.0,0.4516585555338379,41.0,0.002536017635837764,0.0,0.0,4664.0,0.2884874695987154,0.0,0.0,0.0,0.0,0.0,0.0,9.0
480,2359296.0,2231591.0,94.587156507704,127705.0,5.412843492296007,1405002.0,59.55174763997396,647698.0,27.453019883897568,175316.0,7.430860731336805,30.0,0.0012715657552083335,3223.0,0.1366085476345486,322.0,0.013648139105902778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405002.0,62.959655241484654,647698.0,29.024046072958708,175316.0,7.856099079087521,30.0,0.0013443323619785166,3223.0,0.14442610675522533,322.0,0.014429167351902744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
481,2359296.0,2062950.0,87.43921915690103,296346.0,12.560780843098959,1113200.0,47.18356662326389,735355.0,31.168407864040798,214357.0,9.085634019639757,38.0,0.0016106499565972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113200.0,53.961559902081966,735355.0,35.64579849245013,214357.0,10.39079958312126,38.0,0.001842022346639521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
482,2359296.0,1295252.0,54.899936252170136,1062687.0,45.042546590169266,809205.0,34.298578898111984,369740.0,15.671624077690971,115936.0,4.914008246527778,1395.0,0.0591278076171875,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0141143798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808916.0,62.4524030844963,369705.0,28.5430943167816,115233.0,8.896569933881592,1395.0,0.10770104967990785,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00023161516060195238,0.0,0.0,0.0,0.0,0.0,0.0,9.0
483,2359296.0,2142957.0,90.83035786946616,180922.0,7.66847398546007,1530662.0,64.87791273328993,352122.0,14.924875895182291,247610.0,10.495079888237848,4707.0,0.1995086669921875,1364.0,0.05781385633680555,40332.0,1.7094930013020833,0.0,0.0,1577.0,0.06684197319878472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504104.0,70.188249227586,352030.0,16.427301154432868,241271.0,11.258788673781135,2436.0,0.11367470275885144,1364.0,0.0636503672262206,40175.0,1.8747459701711235,0.0,0.0,1577.0,0.07358990404380489,0.0,0.0,0.0,0.0,0.0,0.0,9.0
484,2097152.0,1118845.0,53.35068702697754,0.0,0.0,985879.0,47.01037406921387,303132.0,14.454460144042969,750194.0,35.772037506103516,51682.0,2.4643898010253906,655.0,0.031232833862304688,5610.0,0.2675056457519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528124.0,47.2026062591333,185283.0,16.5602027090437,393944.0,35.20988161899101,5313.0,0.47486470422623334,630.0,0.05630806769481027,5551.0,0.4961366409109394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,262144.0,0.0,0.0,0.0,0.0,5157.0,1.9672393798828125,3956.0,1.50909423828125,74234.0,28.318023681640625,175693.0,67.02156066894531,3104.0,1.18408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,1310720.0,0.0,0.0,96542.0,7.365570068359376,97797.0,7.461318969726563,48236.0,3.6801147460937504,621156.0,47.39044189453125,417056.0,31.81884765625,28906.0,2.205352783203125,1027.0,0.0783538818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
495,2359296.0,0.0,0.0,257501.0,10.914315117730036,1423975.0,60.35592820909288,428448.0,18.159993489583336,227516.0,9.643385145399305,9623.0,0.4078759087456597,10803.0,0.4578908284505208,1430.0,0.06061130099826389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
496,2359296.0,40720.0,1.7259385850694444,0.0,0.0,1887590.0,80.00649346245659,351101.0,14.881600273980034,114595.0,4.857169257269965,0.0,0.0,1387.0,0.05878872341579861,4623.0,0.19594828287760416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24303.0,59.68320235756385,15973.0,39.22642436149312,444.0,1.0903732809430255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
497,2359296.0,803010.0,34.036000569661454,28419.0,1.204554239908854,2025708.0,85.86069742838541,212080.0,8.989122178819445,92695.0,3.928926255967882,0.0,0.0,394.0,0.01669989691840278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773306.0,96.30091779678958,27577.0,3.434203808171754,2127.0,0.264878395038667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
498,2359296.0,340017.0,14.411799112955729,1370227.0,58.07779100206163,892316.0,37.82128228081597,61627.0,2.6120927598741317,35090.0,1.4873080783420138,0.0,0.0,36.0,0.00152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298467.0,87.7800227635677,36080.0,10.611234144175144,5470.0,1.608743092257152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
499,2359296.0,171383.0,7.264158460828993,2030754.0,86.07457478841147,300960.0,12.75634765625,21283.0,0.9020911322699653,6299.0,0.2669864230685764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149067.0,86.97887188344234,18555.0,10.826628078630902,3761.0,2.194500037926749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
500,2359296.0,1608353.0,68.17088656955295,274537.0,11.636394924587673,1816343.0,76.98665195041232,181747.0,7.703442043728298,83000.0,3.5179985894097223,1939.0,0.08218553331163195,1705.0,0.07226732042100695,25.0,0.0010596381293402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366008.0,84.93210134839802,158354.0,9.845724166274444,80322.0,4.994052922461673,1939.0,0.1205581113101415,1705.0,0.10600906641763344,25.0,0.001554385138088467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
501,2359296.0,1786957.0,75.7411109076606,419691.0,17.788823445638023,1651503.0,69.99982198079428,210121.0,8.90608893500434,77915.0,3.30246819390191,0.0,0.0,66.0,0.002797444661458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498855.0,83.87750796465724,210121.0,11.758592959987284,77915.0,4.360205645687054,0.0,0.0,66.0,0.0036934296684251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
502,2359296.0,1920815.0,81.41475253634982,303002.0,12.842898898654514,1565022.0,66.33427937825522,142381.0,6.034893459743924,314998.0,13.351355658637154,33893.0,1.4365726047092013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439353.0,74.93449395178608,142190.0,7.402586922738524,308905.0,16.08197561972392,30367.0,1.580943505751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
503,2359296.0,1365134.0,57.86192152235243,358098.0,15.178171793619791,859376.0,36.42510308159722,134269.0,5.69106207953559,879280.0,37.26874457465278,98666.0,4.182010226779513,26176.0,1.1094835069444444,791.0,0.03352695041232639,0.0,0.0,2640.0,0.11189778645833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742559.0,54.39458690502178,107394.0,7.866920023968343,457576.0,33.5187607956435,46276.0,3.3898503736629517,11329.0,0.8298819017034226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
504,2359296.0,1122295.0,47.56906297471788,323991.0,13.732528686523438,1133997.0,48.065058390299484,136749.0,5.796178181966146,701571.0,29.73645528157552,58338.0,2.472686767578125,2912.0,0.12342664930555555,91.0,0.003857082790798611,0.0,0.0,1647.0,0.0698089599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667231.0,59.452372148142864,89510.0,7.975621382969718,324206.0,28.887770149559604,39195.0,3.4923972752262102,451.0,0.04018551272169973,55.0,0.004900672283134113,0.0,0.0,1647.0,0.14675285909676153,0.0,0.0,0.0,0.0,0.0,0.0,9.0
505,2359296.0,2268362.0,96.14571465386284,90934.0,3.8542853461371527,1633094.0,69.21954684787326,422095.0,17.890718248155384,166721.0,7.066557142469618,44160.0,1.8717447916666667,1321.0,0.055991278754340276,0.0,0.0,0.0,0.0,971.0,0.04115634494357639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633094.0,71.99441711684467,422095.0,18.607920605264944,166721.0,7.349840986579744,44160.0,1.9467792177791727,1321.0,0.058235854770975704,0.0,0.0,0.0,0.0,971.0,0.042806218760497665,0.0,0.0,0.0,0.0,0.0,0.0,9.0
