patch_id,activation_id,height_p,width_p,px_total_p,px_nodata_p,perc_nodata_p,px_burned_p,perc_burned_p,px_0_p,perc_0_p,px_10_p,perc_10_p,px_20_p,perc_20_p,px_30_p,perc_30_p,px_40_p,perc_40_p,px_50_p,perc_50_p,px_60_p,perc_60_p,px_70_p,perc_70_p,px_80_p,perc_80_p,px_90_p,perc_90_p,px_95_p,perc_95_p,px_100_p,perc_100_p,px_0_ba,perc_0_ba,px_10_ba,perc_10_ba,px_20_ba,perc_20_ba,px_30_ba,perc_30_ba,px_40_ba,perc_40_ba,px_50_ba,perc_50_ba,px_60_ba,perc_60_ba,px_70_ba,perc_70_ba,px_80_ba,perc_80_ba,px_90_ba,perc_90_ba,px_95_ba,perc_95_ba,px_100_ba,perc_100_ba,fishnet_id
EMSR605_34,EMSR605,512.0,512.0,262144.0,63744.0,24.31640625,0.0,0.0,0.0,0.0,180779.0,68.96171569824219,4115.0,1.5697479248046875,13506.0,5.152130126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,567
EMSR605_35,EMSR605,512.0,512.0,262144.0,0.0,0.0,40639.0,15.502548217773438,0.0,0.0,231639.0,88.36326599121094,3436.0,1.31072998046875,24122.0,9.201812744140623,2947.0,1.1241912841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38816.0,95.5141612736534,860.0,2.116193803981397,963.0,2.369644922365216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
EMSR605_36,EMSR605,512.0,512.0,262144.0,0.0,0.0,168119.0,64.13230895996094,0.0,0.0,245804.0,93.76678466796876,8546.0,3.260040283203125,7673.0,2.9270172119140625,0.0,0.0,121.0,0.0461578369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157404.0,93.62653834486288,5912.0,3.516556724700956,4682.0,2.7849321016660817,0.0,0.0,121.0,0.0719728287700973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
EMSR605_37,EMSR605,512.0,512.0,262144.0,0.0,0.0,229373.0,87.49885559082031,0.0,0.0,214313.0,81.75392150878906,39477.0,15.059280395507812,8354.0,3.186798095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182969.0,79.76919689762963,38786.0,16.909575233353532,7618.0,3.321227869016841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_38,EMSR605,512.0,512.0,262144.0,0.0,0.0,222535.0,84.89036560058594,0.0,0.0,243545.0,92.90504455566406,17080.0,6.5155029296875,647.0,0.2468109130859375,0.0,0.0,872.0,0.3326416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206028.0,92.58229042622509,15962.0,7.172804277978745,237.0,0.1065001011076909,0.0,0.0,308.0,0.1384051946884759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_39,EMSR605,512.0,512.0,262144.0,0.0,0.0,238625.0,91.02821350097656,0.0,0.0,254006.0,96.89559936523438,4558.0,1.738739013671875,3580.0,1.36566162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230511.0,96.599685699319,4534.0,1.9000523834468308,3580.0,1.500261917234154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_4,EMSR605,512.0,512.0,262144.0,54798.0,20.903778076171875,0.0,0.0,0.0,0.0,130142.0,49.64523315429688,1045.0,0.3986358642578125,74555.0,28.440475463867188,1211.0,0.4619598388671875,0.0,0.0,393.0,0.1499176025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,540
EMSR605_40,EMSR605,512.0,512.0,262144.0,0.0,0.0,220214.0,84.00497436523438,0.0,0.0,257963.0,98.4050750732422,1021.0,0.3894805908203125,2863.0,1.0921478271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.1132965087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216387.0,98.2621450044048,1021.0,0.4636399139019317,2806.0,1.274215081693262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_41,EMSR605,512.0,512.0,262144.0,0.0,0.0,165596.0,63.16986083984375,0.0,0.0,188503.0,71.90818786621094,2059.0,0.7854461669921875,10650.0,4.062652587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60020.0,22.89581298828125,912.0,0.347900390625,0.0,0.0,0.0,0.0,0.0,0.0,159435.0,96.27949950481896,902.0,0.5446991473223991,4067.0,2.455977197516848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.7198241503417957,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_42,EMSR605,512.0,512.0,262144.0,0.0,0.0,258579.0,98.64006042480467,0.0,0.0,193158.0,73.68392944335938,25933.0,9.892654418945312,43013.0,16.408157348632812,40.0,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192517.0,74.45190831428692,25933.0,10.029043348454438,40129.0,15.519048337258637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_43,EMSR605,512.0,512.0,262144.0,0.0,0.0,244364.0,93.21746826171876,0.0,0.0,179950.0,68.64547729492188,35946.0,13.712310791015623,46248.0,17.6422119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162344.0,66.4353178045866,35786.0,14.644546659900804,46234.0,18.9201355355126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
EMSR605_44,EMSR605,512.0,512.0,262144.0,0.0,0.0,85423.0,32.58628845214844,0.0,0.0,192241.0,73.33412170410156,5204.0,1.98516845703125,50212.0,19.15435791015625,14487.0,5.5263519287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80899.0,94.70400243494142,4088.0,4.785596385048523,436.0,0.5104011800100675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
EMSR605_45,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,42369.0,16.162490844726562,2082.0,0.794219970703125,98830.0,37.70065307617188,117128.0,44.6807861328125,0.0,0.0,1735.0,0.6618499755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,570
EMSR605_46,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,15669.0,5.9772491455078125,0.0,0.0,36897.0,14.075088500976562,198283.0,75.63896179199219,11295.0,4.3087005615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_47,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,23282.0,8.881378173828125,514.0,0.196075439453125,117813.0,44.94209289550781,118228.0,45.10040283203125,2307.0,0.8800506591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_48,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,51087.0,19.48814392089844,36.0,0.01373291015625,75049.0,28.628921508789062,127888.0,48.785400390625,7757.0,2.9590606689453125,327.0,0.1247406005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_49,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,30236.0,11.53411865234375,0.0,0.0,93836.0,35.79559326171875,132758.0,50.643157958984375,1820.0,0.69427490234375,0.0,0.0,0.0,0.0,0.0,0.0,3494.0,1.332855224609375,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,572
EMSR605_5,EMSR605,512.0,512.0,262144.0,58976.0,22.49755859375,28267.0,10.783004760742188,0.0,0.0,176894.0,67.47970581054688,309.0,0.1178741455078125,16266.0,6.204986572265625,9699.0,3.699874877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28054.0,99.24647115010436,213.0,0.753528849895638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540
EMSR605_50,EMSR605,512.0,118.0,60416.0,48788.0,80.75344279661016,0.0,0.0,0.0,0.0,10.0,0.016551906779661,0.0,0.0,0.0,0.0,11530.0,19.084348516949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.1456567796610169,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,572
EMSR605_51,EMSR605,512.0,512.0,262144.0,61473.0,23.45008850097656,0.0,0.0,0.0,0.0,197938.0,75.50735473632812,2713.0,1.0349273681640625,20.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,567
EMSR605_52,EMSR605,512.0,512.0,262144.0,0.0,0.0,71241.0,27.176284790039062,0.0,0.0,258377.0,98.56300354003906,3636.0,1.38702392578125,131.0,0.0499725341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71090.0,99.78804340197358,85.0,0.1193133167698375,66.0,0.0926432812565797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
EMSR605_53,EMSR605,512.0,512.0,262144.0,0.0,0.0,249188.0,95.05767822265624,0.0,0.0,241345.0,92.06581115722656,14693.0,5.6049346923828125,6081.0,2.3197174072265625,0.0,0.0,25.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228389.0,91.65328988554826,14693.0,5.896351349182143,6081.0,2.440326179430792,0.0,0.0,25.0,0.0100325858388044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
EMSR605_54,EMSR605,512.0,512.0,262144.0,0.0,0.0,255318.0,97.39608764648438,0.0,0.0,214316.0,81.75506591796875,38108.0,14.53704833984375,9720.0,3.7078857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207490.0,81.26728236943734,38108.0,14.925700498985575,9720.0,3.807017131577093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_55,EMSR605,512.0,512.0,262144.0,0.0,0.0,230637.0,87.98103332519531,0.0,0.0,220677.0,84.18159484863281,20818.0,7.941436767578125,20553.0,7.8403472900390625,0.0,0.0,96.0,0.03662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189429.0,82.13296218733335,20743.0,8.993786773154351,20369.0,8.83162718904599,0.0,0.0,96.0,0.0416238504663172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_56,EMSR605,512.0,512.0,262144.0,0.0,0.0,242653.0,92.56477355957033,0.0,0.0,256313.0,97.77565002441406,3314.0,1.264190673828125,2517.0,0.9601593017578124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236895.0,97.62706416158052,3241.0,1.3356521452444436,2517.0,1.0372836931750278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568
EMSR605_57,EMSR605,512.0,512.0,262144.0,0.0,0.0,250800.0,95.672607421875,0.0,0.0,242289.0,92.42591857910156,8354.0,3.186798095703125,11501.0,4.3872833251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231172.0,92.17384370015948,8354.0,3.3309409888357253,11274.0,4.4952153110047846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_58,EMSR605,512.0,512.0,262144.0,0.0,0.0,138263.0,52.74314880371094,0.0,0.0,230974.0,88.10958862304688,15410.0,5.878448486328125,15282.0,5.829620361328125,0.0,0.0,55.0,0.0209808349609375,0.0,0.0,0.0,0.0,423.0,0.1613616943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129094.0,93.36843551781747,6880.0,4.976023954347873,2289.0,1.655540527834634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_59,EMSR605,512.0,512.0,262144.0,0.0,0.0,236915.0,90.37590026855467,0.0,0.0,174600.0,66.6046142578125,31946.0,12.186431884765623,55568.0,21.197509765625,0.0,0.0,30.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157323.0,66.40482873604458,27896.0,11.774687124074037,51696.0,21.82048413988139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569
EMSR605_6,EMSR605,512.0,512.0,262144.0,63153.0,24.09095764160156,59241.0,22.598648071289062,0.0,0.0,137608.0,52.4932861328125,1636.0,0.62408447265625,55307.0,21.097946166992188,4182.0,1.595306396484375,258.0,0.098419189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54565.0,92.10681791326952,1237.0,2.088080889924208,3439.0,5.805101196806266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541
EMSR605_60,EMSR605,512.0,512.0,262144.0,0.0,0.0,229320.0,87.4786376953125,0.0,0.0,197940.0,75.50811767578125,17401.0,6.637954711914063,46803.0,17.853927612304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166396.0,72.56061398918541,17024.0,7.423687423687424,45900.0,20.01569858712716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
EMSR605_61,EMSR605,512.0,512.0,262144.0,0.0,0.0,230976.0,88.1103515625,0.0,0.0,212064.0,80.89599609375,29961.0,11.429214477539062,18271.0,6.9698333740234375,1727.0,0.6587982177734375,121.0,0.0461578369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190349.0,82.41072665558326,28343.0,12.270971875865891,12164.0,5.266348018841784,0.0,0.0,120.0,0.0519534497090606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
EMSR605_62,EMSR605,512.0,512.0,262144.0,0.0,0.0,8036.0,3.06549072265625,0.0,0.0,51194.0,19.528961181640625,404.0,0.15411376953125,148884.0,56.79473876953125,61662.0,23.522186279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7629.0,94.9352911896466,189.0,2.35191637630662,218.0,2.712792434046789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
EMSR605_63,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.441741943359375,0.0,0.0,47088.0,17.962646484375,199322.0,76.03530883789062,11382.0,4.341888427734375,3194.0,1.218414306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_64,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,18980.0,7.24029541015625,633.0,0.2414703369140625,92454.0,35.268402099609375,132697.0,50.61988830566406,16786.0,6.403350830078125,594.0,0.226593017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_65,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,43381.0,16.548538208007812,141.0,0.0537872314453125,141602.0,54.016876220703125,74136.0,28.2806396484375,2884.0,1.10015869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,571
EMSR605_66,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,80808.0,30.8258056640625,36.0,0.01373291015625,113268.0,43.20831298828125,59812.0,22.81646728515625,4150.0,1.583099365234375,4070.0,1.552581787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,572
EMSR605_67,EMSR605,512.0,118.0,60416.0,44779.0,74.11778336864407,0.0,0.0,0.0,0.0,9719.0,16.08679819915254,0.0,0.0,122.0,0.2019332627118644,5693.0,9.423000529661016,103.0,0.1704846398305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,572
EMSR605_68,EMSR605,512.0,512.0,262144.0,59219.0,22.590255737304688,0.0,0.0,0.0,0.0,202727.0,77.33421325683594,198.0,0.075531005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,595
EMSR605_69,EMSR605,512.0,512.0,262144.0,0.0,0.0,2281.0,0.8701324462890625,0.0,0.0,262004.0,99.94659423828124,110.0,0.041961669921875,0.0,0.0,0.0,0.0,30.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595
EMSR605_7,EMSR605,512.0,512.0,262144.0,67336.0,25.6866455078125,37883.0,14.451217651367188,0.0,0.0,191050.0,72.87979125976562,977.0,0.3726959228515625,2504.0,0.9552001953125,0.0,0.0,146.0,0.055694580078125,131.0,0.0499725341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37883.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541
EMSR605_70,EMSR605,512.0,512.0,262144.0,0.0,0.0,110333.0,42.08869934082031,0.0,0.0,237446.0,90.57846069335938,9078.0,3.462982177734375,15590.0,5.947113037109375,0.0,0.0,30.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102226.0,92.65224366236755,6323.0,5.730833023664724,1754.0,1.5897328994951647,0.0,0.0,30.0,0.0271904144725512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595
EMSR605_71,EMSR605,512.0,512.0,262144.0,0.0,0.0,96897.0,36.96327209472656,0.0,0.0,241372.0,92.07611083984376,8962.0,3.418731689453125,11755.0,4.484176635742188,0.0,0.0,55.0,0.0209808349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78933.0,81.46072633827673,6685.0,6.8990784028401295,11229.0,11.58859407411994,0.0,0.0,50.0,0.0516011847632021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596
EMSR605_72,EMSR605,512.0,512.0,262144.0,0.0,0.0,217246.0,82.87277221679688,0.0,0.0,243701.0,92.9645538330078,11411.0,4.352951049804688,7032.0,2.6824951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198897.0,91.55381456965836,11407.0,5.250729587656389,6942.0,3.1954558426852504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596
EMSR605_73,EMSR605,512.0,512.0,262144.0,0.0,0.0,251815.0,96.05979919433594,0.0,0.0,255761.0,97.56507873535156,3804.0,1.45111083984375,2579.0,0.9838104248046876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245432.0,97.46520262891408,3804.0,1.5106328058296763,2579.0,1.0241645652562397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596
EMSR605_74,EMSR605,512.0,512.0,262144.0,0.0,0.0,256261.0,97.7558135986328,0.0,0.0,254093.0,96.92878723144533,4322.0,1.648712158203125,3729.0,1.4225006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248210.0,96.85828120548972,4322.0,1.6865617475932742,3729.0,1.4551570469170103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597
EMSR605_75,EMSR605,512.0,512.0,262144.0,0.0,0.0,218638.0,83.40377807617188,0.0,0.0,258118.0,98.46420288085938,2544.0,0.970458984375,927.0,0.3536224365234375,0.0,0.0,555.0,0.2117156982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216848.0,99.18129510881,1735.0,0.7935491543098638,25.0,0.0114344258546089,0.0,0.0,30.0,0.0137213110255307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597
EMSR605_76,EMSR605,512.0,512.0,262144.0,0.0,0.0,255127.0,97.32322692871094,0.0,0.0,208337.0,79.47425842285156,32531.0,12.409591674804688,21276.0,8.11614990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202537.0,79.38673680167132,31560.0,12.370309688900038,21030.0,8.242953509428636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597
EMSR605_77,EMSR605,512.0,512.0,262144.0,0.0,0.0,254838.0,97.21298217773438,0.0,0.0,203682.0,77.69851684570312,10670.0,4.070281982421875,47792.0,18.231201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196419.0,77.07602476867658,10633.0,4.172454657468666,47786.0,18.75152057385476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598
EMSR605_78,EMSR605,512.0,512.0,262144.0,0.0,0.0,262144.0,100.0,0.0,0.0,236587.0,90.2507781982422,18024.0,6.8756103515625,7533.0,2.8736114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236587.0,90.2507781982422,18024.0,6.8756103515625,7533.0,2.8736114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598
EMSR605_79,EMSR605,512.0,512.0,262144.0,0.0,0.0,124781.0,47.60017395019531,0.0,0.0,126053.0,48.08540344238281,6001.0,2.2891998291015625,79353.0,30.270767211914062,50495.0,19.26231384277344,0.0,0.0,242.0,0.092315673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104853.0,84.02961989405439,5953.0,4.770758368661896,13521.0,10.835784294083236,454.0,0.3638374432004873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598
EMSR605_8,EMSR605,512.0,512.0,262144.0,71516.0,27.28118896484375,0.0,0.0,0.0,0.0,155704.0,59.3963623046875,13149.0,5.0159454345703125,18966.0,7.234954833984375,2121.0,0.8090972900390625,492.0,0.18768310546875,196.0,0.07476806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,541
EMSR605_80,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,13668.0,5.21392822265625,272.0,0.103759765625,102216.0,38.9923095703125,138804.0,52.94952392578125,7094.0,2.706146240234375,90.0,0.034332275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,599
EMSR605_81,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,63014.0,24.03793334960937,4270.0,1.628875732421875,125233.0,47.77259826660156,22212.0,8.47320556640625,47365.0,18.06831359863281,50.0,0.019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,599
EMSR605_82,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,66408.0,25.3326416015625,7044.0,2.68707275390625,133960.0,51.1016845703125,54677.0,20.85762023925781,0.0,0.0,55.0,0.0209808349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,599
EMSR605_83,EMSR605,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,54674.0,20.856475830078125,66.0,0.025177001953125,104172.0,39.73846435546875,103232.0,39.3798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,600
